event_name,event_time,event_mag,net,sta,comp,slat,slon,sevla,dist,snr,polarity,sharpness,ray_azimuth,take_off_angle,P_time,S_time
sparta4.4259,2020-08-13T22:20:51,-0.32,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.08364,-0.0294630442983482,x,x,273.89072,,2020-08-13T22:21:02.049496Z,2020-08-13T22:21:09.522274Z
sparta4.4259,2020-08-13T22:20:51,-0.32,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.651825,-0.08776251931073396,x,x,102.93538,,2020-08-13T22:21:02.492203Z,2020-08-13T22:21:10.264383Z
sparta4.4259,2020-08-13T22:20:51,-0.32,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.80707,0.597146081720964,x,x,187.94444,,2020-08-13T22:21:03.199354Z,2020-08-13T22:21:11.455869Z
sparta4.4259,2020-08-13T22:20:51,-0.32,US,BLA,BHZ,37.2113,-80.42049,634.0,101.29874,-0.18329052665838536,x,x,36.956676,89.9081281531377,2020-08-13T22:21:08.465870Z,2020-08-13T22:21:20.278049Z
sparta4.4272,2020-08-13T22:22:45,-1.38,ET,GFM,HHZ,36.111,-81.807,1726.0,75.817856,2.0885927936103768,U,E,236.09174,,2020-08-13T22:22:58.072775Z,2020-08-13T22:23:06.913893Z
sparta4.4272,2020-08-13T22:22:45,-1.38,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.1090975,1.422256983062295,x,x,144.68967,,2020-08-13T22:22:45.398530Z,2020-08-13T22:22:45.674819Z
sparta4.4272,2020-08-13T22:22:45,-1.38,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.775106,0.9211711940939381,x,x,225.02882,,2020-08-13T22:22:45.834094Z,2020-08-13T22:22:46.404917Z
sparta4.4272,2020-08-13T22:22:45,-1.38,ET,S3NC,HHZ,36.46326,-81.06903,840.0,4.906408,1.1114951423511934,x,x,134.41254,,2020-08-13T22:22:45.866181Z,2020-08-13T22:22:46.451954Z
sparta4.4272,2020-08-13T22:22:45,-1.38,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.848176,1.779244811938891,x,x,66.93558,,2020-08-13T22:22:45.515170Z,2020-08-13T22:22:45.870344Z
sparta4.4272,2020-08-13T22:22:45,-1.38,N4,U54A,HHZ,36.5209,-81.8204,837.0,63.875202,0.4196743093131947,x,x,272.86868,,2020-08-13T22:22:56.014198Z,2020-08-13T22:23:03.463108Z
sparta4.4272,2020-08-13T22:22:45,-1.38,N4,U56A,HHZ,36.3472,-80.3829,363.0,67.055466,-2.2608260220128953,x,x,103.86567,,2020-08-13T22:22:56.562366Z,2020-08-13T22:23:04.381994Z
sparta4.4272,2020-08-13T22:22:45,-1.38,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.92774,-0.6379923386655344,x,x,187.70575,,2020-08-13T22:22:57.402042Z,2020-08-13T22:23:05.789545Z
sparta4.4272,2020-08-13T22:22:45,-1.38,US,BLA,BHZ,37.2113,-80.42049,634.0,100.4672,1.4936284613952289,x,x,37.414364,62.83002343620844,2020-08-13T22:23:02.322566Z,2020-08-13T22:23:14.037827Z
sparta4.4306,2020-08-13T22:27:38,-0.55,ET,GFM,HHZ,36.111,-81.807,1726.0,76.65316,0.39343435820973693,x,x,238.0758,62.833113025369265,2020-08-13T22:27:51.217022Z,2020-08-13T22:28:00.155724Z
sparta4.4306,2020-08-13T22:27:38,-0.55,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.9069638,2.885802457742239,U,E,271.6077,,2020-08-13T22:27:38.255569Z,2020-08-13T22:27:38.435175Z
sparta4.4306,2020-08-13T22:27:38,-0.55,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.7397466,1.5169409132767686,x,x,253.53159,,2020-08-13T22:27:39.002603Z,2020-08-13T22:27:39.687405Z
sparta4.4306,2020-08-13T22:27:38,-0.55,ET,S3NC,HHZ,36.46326,-81.06903,840.0,2.1791608,3.0031327450927714,D,E,140.75404,,2020-08-13T22:27:38.432698Z,2020-08-13T22:27:38.725332Z
sparta4.4306,2020-08-13T22:27:38,-0.55,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.9046035,2.165831311369175,D,E,9.822874,,2020-08-13T22:27:38.534838Z,2020-08-13T22:27:38.903313Z
sparta4.4306,2020-08-13T22:27:38,-0.55,N4,U54A,HHZ,36.5209,-81.8204,837.0,66.105934,3.5256241748988977,U,E,274.3023,,2020-08-13T22:27:49.399086Z,2020-08-13T22:27:57.108326Z
sparta4.4306,2020-08-13T22:27:38,-0.55,N4,U56A,HHZ,36.3472,-80.3829,363.0,64.584145,1.7398509743674633,x,x,102.827515,,2020-08-13T22:27:49.136713Z,2020-08-13T22:27:56.668512Z
sparta4.4306,2020-08-13T22:27:38,-0.55,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.52107,0.5389811622636177,x,x,189.6218,,2020-08-13T22:27:50.159863Z,2020-08-13T22:27:58.383612Z
sparta4.4306,2020-08-13T22:27:38,-0.55,US,BLA,BHZ,37.2113,-80.42049,634.0,100.60035,1.0210772221319573,x,x,35.8625,62.83290761554108,2020-08-13T22:27:55.345613Z,2020-08-13T22:28:07.076462Z
sparta4.4782,2020-08-13T23:36:12,-0.66,ET,GFM,HHZ,36.111,-81.807,1726.0,75.62214,1.2576387843814558,x,x,237.01952,62.866369993525424,2020-08-13T23:36:25.046837Z,2020-08-13T23:36:33.870426Z
sparta4.4782,2020-08-13T23:36:12,-0.66,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.92487174,2.354695361399282,U,E,129.9497,,2020-08-13T23:36:12.554532Z,2020-08-13T23:36:12.936325Z
sparta4.4782,2020-08-13T23:36:12,-0.66,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.4910736,-0.08623071516762026,x,x,239.97372,,2020-08-13T23:36:12.934788Z,2020-08-13T23:36:13.573776Z
sparta4.4782,2020-08-13T23:36:12,-0.66,ET,S3NC,HHZ,36.46326,-81.06903,840.0,3.7798905,3.7078240219698326,U,E,127.60447,,2020-08-13T23:36:12.847251Z,2020-08-13T23:36:13.420248Z
sparta4.4782,2020-08-13T23:36:12,-0.66,ET,S5NC,HHZ,36.50426,-81.07888,866.0,3.0798697,2.8044457811642385,U,E,43.259007,,2020-08-13T23:36:12.748382Z,2020-08-13T23:36:13.261276Z
sparta4.4782,2020-08-13T23:36:12,-0.66,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.45041,0.4630695406518451,x,x,273.85022,,2020-08-13T23:36:23.123205Z,2020-08-13T23:36:30.645836Z
sparta4.4782,2020-08-13T23:36:12,-0.66,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.29731,-1.9485523131916793,x,x,103.02885,,2020-08-13T23:36:23.441143Z,2020-08-13T23:36:31.178812Z
sparta4.4782,2020-08-13T23:36:12,-0.66,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.88209,2.242433432871596,U,E,188.23984,,2020-08-13T23:36:24.221391Z,2020-08-13T23:36:32.492815Z
sparta4.4782,2020-08-13T23:36:12,-0.66,US,BLA,BHZ,37.2113,-80.42049,634.0,101.05856,-0.4176748027661543,x,x,36.799812,62.866091739577215,2020-08-13T23:36:29.429207Z,2020-08-13T23:36:41.216450Z
sparta4.4825,2020-08-13T23:42:22,1.65,ET,GFM,HHZ,36.111,-81.807,1726.0,78.898964,6.701813226327433,D,E,237.13733,62.83665054017123,2020-08-13T23:42:35.604544Z,2020-08-13T23:42:44.805328Z
sparta4.4825,2020-08-13T23:42:22,1.65,ET,S1NC,HHZ,36.4787,-81.09453,874.0,3.0968163,17.430390853205708,D,E,223.06868,,2020-08-13T23:42:22.579316Z,2020-08-13T23:42:22.977870Z
sparta4.4825,2020-08-13T23:42:22,1.65,ET,S2NC,HHZ,36.46379,-81.14582,934.0,7.770529,13.544259438414114,D,E,239.75264,,2020-08-13T23:42:23.352811Z,2020-08-13T23:42:24.274320Z
sparta4.4825,2020-08-13T23:42:22,1.65,ET,S3NC,HHZ,36.46326,-81.06903,840.0,3.9793763,17.485176994376893,D,E,177.54753,,2020-08-13T23:42:22.730012Z,2020-08-13T23:42:23.223718Z
sparta4.4825,2020-08-13T23:42:22,1.65,ET,S5NC,HHZ,36.50426,-81.07888,866.0,0.91473925,15.250231990778037,D,E,308.8691,,2020-08-13T23:42:22.285148Z,2020-08-13T23:42:22.484756Z
sparta4.4825,2020-08-13T23:42:22,1.65,N4,U54A,HHZ,36.5209,-81.8204,837.0,67.18054,7.183986918336115,D,E,272.28674,,2020-08-13T23:42:33.584854Z,2020-08-13T23:42:41.419699Z
sparta4.4825,2020-08-13T23:42:22,1.65,N4,U56A,HHZ,36.3472,-80.3829,363.0,63.96327,4.085904929131004,U,E,105.074615,,2020-08-13T23:42:33.021267Z,2020-08-13T23:42:40.481035Z
sparta4.4825,2020-08-13T23:42:22,1.65,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.98332,5.8777534420486255,D,E,190.2644,,2020-08-13T23:42:34.575746Z,2020-08-13T23:42:43.086839Z
sparta4.4825,2020-08-13T23:42:22,1.65,US,BLA,BHZ,37.2113,-80.42049,634.0,98.03911,-0.09969083254455083,x,x,36.08179,62.83648324166798,2020-08-13T23:42:38.904299Z,2020-08-13T23:42:50.336700Z
sparta4.4839,2020-08-13T23:44:30,-2.24,ET,GFM,HHZ,36.111,-81.807,1726.0,76.05972,-0.12079586858886487,x,x,237.51389,62.84030042924073,2020-08-13T23:44:43.115683Z,2020-08-13T23:44:51.985788Z
sparta4.4839,2020-08-13T23:44:30,-2.24,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.2854718,1.5764318817218808,x,x,181.92152,,2020-08-13T23:44:30.279558Z,2020-08-13T23:44:30.475386Z
sparta4.4839,2020-08-13T23:44:30,-2.24,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.9982433,-0.31864457226622256,x,x,247.18163,,2020-08-13T23:44:30.897717Z,2020-08-13T23:44:31.511609Z
sparta4.4839,2020-08-13T23:44:30,-2.24,ET,S3NC,HHZ,36.46326,-81.06903,840.0,3.0285497,0.7064481322215627,x,x,131.28223,,2020-08-13T23:44:30.595009Z,2020-08-13T23:44:30.997413Z
sparta4.4839,2020-08-13T23:44:30,-2.24,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.9065638,0.7118545331932502,x,x,28.620861,,2020-08-13T23:44:30.566642Z,2020-08-13T23:44:30.956625Z
sparta4.4839,2020-08-13T23:44:30,-2.24,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.18859,0.5015048548671435,x,x,274.08316,,2020-08-13T23:44:41.242177Z,2020-08-13T23:44:48.845258Z
sparta4.4839,2020-08-13T23:44:30,-2.24,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.52783,-2.9541656851986082,x,x,102.91239,,2020-08-13T23:44:41.300591Z,2020-08-13T23:44:48.943171Z
sparta4.4839,2020-08-13T23:44:30,-2.24,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.68373,0.31868944023812856,x,x,188.85687,,2020-08-13T23:44:42.179977Z,2020-08-13T23:44:50.423353Z
sparta4.4839,2020-08-13T23:44:30,-2.24,US,BLA,BHZ,37.2113,-80.42049,634.0,100.87809,-0.744729974566971,x,x,36.37282,62.84007654905085,2020-08-13T23:44:47.393965Z,2020-08-13T23:44:59.157505Z
sparta4.5431,2020-08-14T01:09:39,-1.66,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.202042,0.9584330706229262,x,x,60.22503,,2020-08-14T01:09:39.419957Z,2020-08-14T01:09:39.710737Z
sparta4.5431,2020-08-14T01:09:39,-1.66,ET,S2NC,HHZ,36.46379,-81.14582,934.0,3.7077174,1.3871052760747964,x,x,253.44122,,2020-08-14T01:09:39.731944Z,2020-08-14T01:09:40.233722Z
sparta4.5431,2020-08-14T01:09:39,-1.66,ET,S3NC,HHZ,36.46326,-81.06903,840.0,3.5109513,-2.2831433045081457,x,x,108.52724,,2020-08-14T01:09:39.712929Z,2020-08-14T01:09:40.195086Z
sparta4.5431,2020-08-14T01:09:39,-1.66,ET,S5NC,HHZ,36.50426,-81.07888,866.0,4.21526,1.7965922310109605,x,x,35.450653,,2020-08-14T01:09:39.808529Z,2020-08-14T01:09:40.362100Z
sparta4.5431,2020-08-14T01:09:39,-1.66,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.20819,0.50266997155978,x,x,274.92825,,2020-08-14T01:09:50.075486Z,2020-08-14T01:09:57.565854Z
sparta4.5431,2020-08-14T01:09:39,-1.66,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.366135,2.697306910744368,D,E,101.959984,,2020-08-14T01:09:50.447229Z,2020-08-14T01:09:58.189005Z
sparta4.5431,2020-08-14T01:09:39,-1.66,N4,V55A,HHZ,35.8518,-81.2149,313.0,69.655876,-0.3589348792413711,x,x,188.10582,,2020-08-14T01:09:51.004831Z,2020-08-14T01:09:59.129800Z
sparta4.5431,2020-08-14T01:09:39,-1.66,US,BLA,BHZ,37.2113,-80.42049,634.0,102.21332,-1.857054496817446,x,x,36.54787,62.84932806568844,2020-08-14T01:09:56.625101Z,2020-08-14T01:10:08.544952Z
sparta4.5489,2020-08-14T01:18:03,-0.95,ET,S1NC,HHZ,36.4787,-81.09453,874.0,0.3250348,4.719152210869927,U,E,256.3667,,2020-08-14T01:18:03.154657Z,2020-08-14T01:18:03.266015Z
sparta4.5489,2020-08-14T01:18:03,-0.95,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.2089434,-0.24264704466291648,x,x,250.6081,,2020-08-14T01:18:03.901390Z,2020-08-14T01:18:04.517671Z
sparta4.5489,2020-08-14T01:18:03,-0.95,ET,S3NC,HHZ,36.46326,-81.06903,840.0,2.6610737,0.9675798660635805,x,x,132.25896,,2020-08-14T01:18:03.484219Z,2020-08-14T01:18:03.811697Z
sparta4.5489,2020-08-14T01:18:03,-0.95,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.966052,0.06397748870385812,x,x,21.479467,,2020-08-14T01:18:03.524306Z,2020-08-14T01:18:03.885653Z
sparta4.5489,2020-08-14T01:18:03,-0.95,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.50924,-0.45425316488340467,x,x,274.24817,,2020-08-14T01:18:14.295567Z,2020-08-14T01:18:21.934759Z
sparta4.5489,2020-08-14T01:18:03,-0.95,N4,U56A,HHZ,36.3472,-80.3829,363.0,65.182785,2.988654879445068,U,E,102.795784,,2020-08-14T01:18:14.239231Z,2020-08-14T01:18:21.840322Z
sparta4.5489,2020-08-14T01:18:03,-0.95,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.52549,1.0215386891039429,x,x,189.13087,,2020-08-14T01:18:15.151048Z,2020-08-14T01:18:23.374891Z
sparta4.5489,2020-08-14T01:18:03,-0.95,US,BLA,BHZ,37.2113,-80.42049,634.0,100.86516,0.5632893700299155,x,x,36.16447,62.826833533925154,2020-08-14T01:18:20.391102Z,2020-08-14T01:18:32.152714Z
sparta4.5727,2020-08-14T01:52:15,-1.12,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.529589,7.605503971528593,U,E,344.443,,2020-08-14T01:52:15.366425Z,2020-08-14T01:52:15.621003Z
sparta4.5727,2020-08-14T01:52:15,-1.12,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.0110164,3.579362126644993,D,E,267.94937,,2020-08-14T01:52:15.894709Z,2020-08-14T01:52:16.506566Z
sparta4.5727,2020-08-14T01:52:15,-1.12,ET,S3NC,HHZ,36.46326,-81.06903,840.0,1.890339,2.2198118300888963,U,E,97.275375,,2020-08-14T01:52:15.413335Z,2020-08-14T01:52:15.698960Z
sparta4.5727,2020-08-14T01:52:15,-1.12,ET,S5NC,HHZ,36.50426,-81.07888,866.0,4.4228334,0.9013699268901763,x,x,12.957862,,2020-08-14T01:52:15.798436Z,2020-08-14T01:52:16.345182Z
sparta4.5727,2020-08-14T01:52:15,-1.12,N4,U54A,HHZ,36.5209,-81.8204,837.0,65.73622,-1.2006503131231534,x,x,275.59015,,2020-08-14T01:52:26.336250Z,2020-08-14T01:52:34.002918Z
sparta4.5727,2020-08-14T01:52:15,-1.12,N4,U56A,HHZ,36.3472,-80.3829,363.0,64.76462,-0.17675727028705934,x,x,101.47749,,2020-08-14T01:52:26.168734Z,2020-08-14T01:52:33.722116Z
sparta4.5727,2020-08-14T01:52:15,-1.12,N4,V55A,HHZ,35.8518,-81.2149,313.0,69.01078,2.6529512726774747,D,E,189.41309,,2020-08-14T01:52:26.891355Z,2020-08-14T01:52:34.939523Z
sparta4.5727,2020-08-14T01:52:15,-1.12,US,BLA,BHZ,37.2113,-80.42049,634.0,102.06578,-0.9541847020627718,x,x,35.608864,62.838357989406674,2020-08-14T01:52:32.598553Z,2020-08-14T01:52:44.500458Z
sparta4.5885,2020-08-14T02:15:05,-1.22,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.2447058,5.243984164812638,U,E,143.37747,,2020-08-14T02:15:05.551572Z,2020-08-14T02:15:05.931364Z
sparta4.5885,2020-08-14T02:15:05,-1.22,ET,S2NC,HHZ,36.46379,-81.14582,934.0,4.6792407,5.0422248917222,U,E,235.46892,,2020-08-14T02:15:05.949145Z,2020-08-14T02:15:06.597815Z
sparta4.5885,2020-08-14T02:15:05,-1.22,ET,S3NC,HHZ,36.46326,-81.06903,840.0,4.064753,2.3202986392577234,U,E,131.84393,,2020-08-14T02:15:05.871948Z,2020-08-14T02:15:06.461656Z
sparta4.5885,2020-08-14T02:15:05,-1.22,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.8239954,6.527170787689896,U,E,49.398067,,2020-08-14T02:15:05.701552Z,2020-08-14T02:15:06.182775Z
sparta4.5885,2020-08-14T02:15:05,-1.22,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.39103,-0.04269305102319673,x,x,273.49237,,2020-08-14T02:15:16.112011Z,2020-08-14T02:15:23.627094Z
sparta4.5885,2020-08-14T02:15:05,-1.22,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.42239,-0.2584222533382473,x,x,103.36256,,2020-08-14T02:15:16.461747Z,2020-08-14T02:15:24.213334Z
sparta4.5885,2020-08-14T02:15:05,-1.22,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.278275,-0.22204200431052964,x,x,188.16629,,2020-08-14T02:15:17.288763Z,2020-08-14T02:15:25.605756Z
sparta4.5885,2020-08-14T02:15:05,-1.22,US,BLA,BHZ,37.2113,-80.42049,634.0,100.75461,0.7134646624374701,x,x,36.952824,62.86380278289715,2020-08-14T02:15:22.376339Z,2020-08-14T02:15:34.127846Z
sparta4.6046,2020-08-14T02:38:15,-1.81,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.9117482,0.8429577931604909,x,x,160.11606,,2020-08-14T02:38:15.467746Z,2020-08-14T02:38:15.790847Z
sparta4.6046,2020-08-14T02:38:15,-1.81,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.2431703,0.4901088998837587,x,x,228.83531,,2020-08-14T02:38:15.957811Z,2020-08-14T02:38:16.612342Z
sparta4.6046,2020-08-14T02:38:15,-1.81,ET,S3NC,HHZ,36.46326,-81.06903,840.0,4.5762362,-0.021345775056721944,x,x,140.09422,,2020-08-14T02:38:15.861407Z,2020-08-14T02:38:16.443976Z
sparta4.6046,2020-08-14T02:38:15,-1.81,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.2999291,1.4412778885832642,x,x,63.1425,,2020-08-14T02:38:15.527148Z,2020-08-14T02:38:15.882982Z
sparta4.6046,2020-08-14T02:38:15,-1.81,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.439476,-1.0540499285323477,x,x,272.77908,,2020-08-14T02:38:26.114488Z,2020-08-14T02:38:33.631234Z
sparta4.6046,2020-08-14T02:38:15,-1.81,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.522,0.4515500773245623,x,x,104.050896,,2020-08-14T02:38:26.473278Z,2020-08-14T02:38:34.232672Z
sparta4.6046,2020-08-14T02:38:15,-1.81,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.08208,0.5523772827656619,x,x,188.14932,,2020-08-14T02:38:27.422159Z,2020-08-14T02:38:35.829366Z
sparta4.6046,2020-08-14T02:38:15,-1.81,US,BLA,BHZ,37.2113,-80.42049,634.0,100.06161,-1.020524405970745,x,x,37.186146,62.84623414355787,2020-08-14T02:38:32.253867Z,2020-08-14T02:38:43.922647Z
sparta4.6062,2020-08-14T02:40:31,-1.77,ET,S1NC,HHZ,36.4787,-81.09453,874.0,2.1279113,0.05895717716048344,x,x,156.70084,,2020-08-14T02:40:31.418483Z,2020-08-14T02:40:31.708268Z
sparta4.6062,2020-08-14T02:40:31,-1.77,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.2078934,1.8094614350075398,x,x,226.1498,,2020-08-14T02:40:31.914769Z,2020-08-14T02:40:32.540183Z
sparta4.6062,2020-08-14T02:40:31,-1.77,ET,S3NC,HHZ,36.46326,-81.06903,840.0,4.819394,4.507695467044938,U,E,139.54202,,2020-08-14T02:40:31.859888Z,2020-08-14T02:40:32.441415Z
sparta4.6062,2020-08-14T02:40:31,-1.77,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.4105566,1.5998107545245979,x,x,68.525635,,2020-08-14T02:40:31.460879Z,2020-08-14T02:40:31.779337Z
sparta4.6062,2020-08-14T02:40:31,-1.77,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.240875,-0.16893954107389758,x,x,272.64658,,2020-08-14T02:40:42.077705Z,2020-08-14T02:40:49.569605Z
sparta4.6062,2020-08-14T02:40:31,-1.77,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.74578,-0.7879944937807952,x,x,104.14017,,2020-08-14T02:40:42.509418Z,2020-08-14T02:40:50.293289Z
sparta4.6062,2020-08-14T02:40:31,-1.77,N4,V55A,HHZ,35.8518,-81.2149,313.0,72.2103,-1.3456841406558215,x,x,187.98012,,2020-08-14T02:40:43.442121Z,2020-08-14T02:40:51.862867Z
sparta4.6062,2020-08-14T02:40:31,-1.77,US,BLA,BHZ,37.2113,-80.42049,634.0,100.05281,1.5701308274422732,x,x,37.326397,62.83359903471428,2020-08-14T02:40:48.251266Z,2020-08-14T02:40:59.918312Z
sparta4.6082,2020-08-14T02:43:27,-1.47,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.7141252,-0.9920307367579393,x,x,165.42252,,2020-08-14T02:43:27.455617Z,2020-08-14T02:43:27.770514Z
sparta4.6082,2020-08-14T02:43:27,-1.47,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.322262,0.9237078127026062,x,x,231.51302,,2020-08-14T02:43:27.975567Z,2020-08-14T02:43:28.642104Z
sparta4.6082,2020-08-14T02:43:27,-1.47,ET,S3NC,HHZ,36.46326,-81.06903,840.0,4.3301134,0.31462313202309444,x,x,141.13747,,2020-08-14T02:43:27.828687Z,2020-08-14T02:43:28.389128Z
sparta4.6082,2020-08-14T02:43:27,-1.47,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.1789138,-1.5753130199610874,x,x,57.27793,,2020-08-14T02:43:27.510170Z,2020-08-14T02:43:27.861961Z
sparta4.6082,2020-08-14T02:43:27,-1.47,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.664825,-1.5473037898297095,x,x,272.89398,,2020-08-14T02:43:38.153690Z,2020-08-14T02:43:45.696949Z
sparta4.6082,2020-08-14T02:43:27,-1.47,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.276146,0.7795255521999109,x,x,103.98182,,2020-08-14T02:43:38.431269Z,2020-08-14T02:43:46.162260Z
sparta4.6082,2020-08-14T02:43:27,-1.47,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.97603,-1.2754526319926993,x,x,188.3388,,2020-08-14T02:43:39.413208Z,2020-08-14T02:43:47.808268Z
sparta4.6082,2020-08-14T02:43:27,-1.47,US,BLA,BHZ,37.2113,-80.42049,634.0,100.04035,1.8430602350227911,x,x,37.039738,62.847652474802004,2020-08-14T02:43:44.250375Z,2020-08-14T02:43:55.916787Z
sparta4.6136,2020-08-14T02:51:08,-1.86,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.738251,1.9665430905999175,x,x,165.30328,,2020-08-14T02:51:08.447365Z,2020-08-14T02:51:08.756680Z
sparta4.6136,2020-08-14T02:51:08,-1.86,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.328785,2.0174086345813556,U,E,231.26009,,2020-08-14T02:51:08.971489Z,2020-08-14T02:51:09.635272Z
sparta4.6136,2020-08-14T02:51:08,-1.86,ET,S3NC,HHZ,36.46326,-81.06903,840.0,4.3535924,5.15548491523292,D,E,141.2246,,2020-08-14T02:51:08.826254Z,2020-08-14T02:51:09.385049Z
sparta4.6136,2020-08-14T02:51:08,-1.86,ET,S5NC,HHZ,36.50426,-81.07888,866.0,2.1749701,3.278985599914608,D,E,57.911392,,2020-08-14T02:51:08.499877Z,2020-08-14T02:51:08.844707Z
sparta4.6136,2020-08-14T02:51:08,-1.86,N4,U54A,HHZ,36.5209,-81.8204,837.0,64.65414,-2.1305622118239786,x,x,272.8745,,2020-08-14T02:51:19.151465Z,2020-08-14T02:51:26.693223Z
sparta4.6136,2020-08-14T02:51:08,-1.86,N4,U56A,HHZ,36.3472,-80.3829,363.0,66.290855,0.8861621038245769,x,x,103.99857,,2020-08-14T02:51:19.433434Z,2020-08-14T02:51:27.165888Z
sparta4.6136,2020-08-14T02:51:08,-1.86,N4,V55A,HHZ,35.8518,-81.2149,313.0,71.99684,0.025052608682450378,x,x,188.32863,,2020-08-14T02:51:20.416464Z,2020-08-14T02:51:28.813736Z
sparta4.6136,2020-08-14T02:51:08,-1.86,US,BLA,BHZ,37.2113,-80.42049,634.0,100.028206,0.05063783990312023,x,x,37.05179,62.84619971489943,2020-08-14T02:51:25.248104Z,2020-08-14T02:51:36.912987Z
sparta4.6154,2020-08-14T02:53:45,-2.13,ET,S1NC,HHZ,36.4787,-81.09453,874.0,1.0223103,2.2922021633253444,D,E,297.60614,,2020-08-14T02:53:45.231083Z,2020-08-14T02:53:45.394128Z
sparta4.6154,2020-08-14T02:53:45,-2.13,ET,S2NC,HHZ,36.46379,-81.14582,934.0,5.6284347,2.8497719806636117,U,E,257.91003,,2020-08-14T02:53:45.974300Z,2020-08-14T02:53:46.639916Z
sparta4.6154,2020-08-14T02:53:45,-2.13,ET,S3NC,HHZ,36.46326,-81.06903,840.0,1.8543222,2.800708695857935,D,E,131.93991,,2020-08-14T02:53:45.359534Z,2020-08-14T02:53:45.602688Z
sparta4.6154,2020-08-14T02:53:45,-2.13,ET,S5NC,HHZ,36.50426,-81.07888,866.0,3.3472924,1.6562946485705972,x,x,8.525201,,2020-08-14T02:53:45.590088Z,2020-08-14T02:53:45.995929Z
sparta4.6154,2020-08-14T02:53:45,-2.13,N4,U54A,HHZ,36.5209,-81.8204,837.0,66.140396,-0.5424392766404857,x,x,274.68958,,2020-08-14T02:53:56.404458Z,2020-08-14T02:54:04.117291Z
sparta4.6154,2020-08-14T02:53:45,-2.13,N4,U56A,HHZ,36.3472,-80.3829,363.0,64.48677,0.15420992059021046,x,x,102.43903,,2020-08-14T02:53:56.119331Z,2020-08-14T02:54:03.639332Z
sparta4.6154,2020-08-14T02:53:45,-2.13,N4,V55A,HHZ,35.8518,-81.2149,313.0,70.07902,-1.22640220041231,x,x,189.6825,,2020-08-14T02:53:57.074156Z,2020-08-14T02:54:05.245992Z
sparta4.6154,2020-08-14T02:53:45,-2.13,US,BLA,BHZ,37.2113,-80.42049,634.0,100.9644,-0.24801613452067134,x,x,35.71379,62.82781130811408,2020-08-14T02:54:02.408221Z,2020-08-14T02:54:14.181413Z
